order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,payment_method,shipping_city,shipping_state,status,partner_source
c0316d59-b733-829a-75d6-cfc641d4440a,CUST_23365,PROD_0490,10,3318.87,33188.7,2023-11-06,credit_card,da Cunha,SP,delivered,parceiro_a
f6e70238-2f28-77b5-54c3-fc92e9aa407a,CUST_08798,PROD_1285,5,4841.4,24207.0,2023-11-06,credit_card,Rezende do Amparo,SC,delivered,parceiro_b
0f038cf7-dc91-8bd8-37c7-15f26fa4232b,CUST_01606,PROD_1116,17,4636.91,78827.47,2023-11-06,pix,Cassiano,AL,delivered,parceiro_a
0725cd83-fb92-dce3-6374-348f566a4543,CUST_19311,PROD_4647,13,550.52,7156.76,2023-11-06,debit_card,Barros de da Cruz,SP,cancelled,parceiro_a
d4181d72-6753-26f5-8487-9d8301410e69,CUST_02290,PROD_1688,2,221.42,442.84,2023-11-06,debit_card,Pires do Oeste,SE,cancelled,parceiro_a
0f2c35d0-ef0a-2e4b-e75c-3d45efd313af,CUST_28423,PROD_2366,3,4962.14,14886.42,2023-11-06,credit_card,Fogaça das Pedras,RS,shipped,parceiro_c
6de54670-5bd4-78c1-4d78-535b8e3d9839,CUST_39602,PROD_1073,4,4100.62,16402.48,2023-11-06,pix,Silva,PR,delivered,parceiro_a
23a0284d-3043-dc99-d570-3b1da85c56a7,CUST_35213,PROD_0824,2,3624.34,7248.68,2023-11-06,pix,Cavalcante de Monteiro,DF,delivered,parceiro_b
3f7a61db-cdd2-2d6d-37ae-a20dfc415b51,CUST_24214,PROD_2927,14,1929.77,27016.78,2023-11-06,pix,da Paz de Correia,RJ,delivered,parceiro_b
06c3dfc7-f723-f71c-98ad-5b0174af858f,CUST_01214,PROD_1538,16,3566.32,57061.12,2023-11-06,pix,da Costa de Barbosa,BA,pending,parceiro_b
125424aa-3c0f-ae37-7b76-3e3c7a8f4a21,CUST_39667,PROD_3969,5,923.58,4617.9,2023-11-06,credit_card,Barbosa do Amparo,SP,cancelled,parceiro_c
905fec41-103f-53ce-c19f-dd6b4fb719d1,CUST_44346,PROD_1004,15,3914.63,58719.45,2023-11-06,pix,Cavalcante da Serra,PR,delivered,parceiro_c
d5adfd42-1ccd-48ef-9def-3a5dd09a4e20,CUST_37042,PROD_0491,11,2748.55,30234.05,2023-11-06,boleto,Sampaio da Serra,PE,delivered,parceiro_c
8a05ac8c-3274-d5d5-aa9d-12f3bf8dcd03,CUST_36172,PROD_0585,5,30.4,152.0,2023-11-06,credit_card,Fogaça da Serra,SP,delivered,parceiro_a
1ffc4dc8-bff8-e7b9-0b71-6e1f91d25169,CUST_25407,PROD_1857,1,4842.41,4842.41,2023-11-06,debit_card,da Mata do Amparo,SP,cancelled,parceiro_a
d65a92da-444d-8a56-444f-edc930e59d03,CUST_12104,PROD_3813,17,576.77,9805.09,2023-11-06,credit_card,Andrade,MG,delivered,parceiro_a
31e66f5c-c834-3934-4b0d-78a458527557,CUST_32246,PROD_4677,16,70.95,1135.2,2023-11-06,pix,Lopes de Câmara,BA,shipped,parceiro_b
