order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,payment_method,shipping_city,shipping_state,status,partner_source
06638f1b-f423-fcdf-6d61-908c75ed8a66,CUST_36241,PROD_0717,7,3152.74,22069.18,2023-11-08,credit_card,Sampaio,SP,delivered,parceiro_a
0643cfac-0a56-84f0-646d-e0fc3a4e6557,CUST_36303,PROD_1490,3,4379.93,13139.79,2023-11-08,pix,Lopes de Goiás,AC,delivered,parceiro_a
e87c7268-cbcf-5b60-1f17-77cb373e5664,CUST_11128,PROD_3372,13,2366.43,30763.59,2023-11-08,debit_card,Moura das Pedras,RS,delivered,parceiro_a
2a6820a1-dad0-641d-5744-7a1815c1c90c,CUST_10737,PROD_0321,3,1189.06,3567.18,2023-11-08,debit_card,Monteiro da Mata,PR,delivered,parceiro_c
0d8ac773-72d7-478d-0040-f91f8c52a71b,CUST_19575,PROD_4850,13,1908.83,24814.79,2023-11-08,credit_card,Pereira Alegre,RS,pending,parceiro_b
173d7804-5414-f1a8-d952-45cdbf425af6,CUST_14109,PROD_1340,6,2761.62,16569.72,2023-11-08,pix,Fogaça da Prata,PR,pending,parceiro_c
4d71614f-5208-cd6e-9bc6-2dc05c820a94,CUST_10146,PROD_3279,6,76.06,456.36,2023-11-08,credit_card,Siqueira das Flores,RJ,delivered,parceiro_b
f49db4cc-5b92-4fd8-5182-309db103eacd,CUST_24268,PROD_0920,6,2506.48,15038.88,2023-11-08,credit_card,Aparecida,SP,delivered,parceiro_c
5148ef8d-c5f0-5fae-6876-f76c61f8ddd4,CUST_18130,PROD_0953,14,1730.07,24220.98,2023-11-08,credit_card,Pires de Borges,RJ,delivered,parceiro_a
8a0a67d0-e718-52f9-ddac-e1a37b5e3e35,CUST_26493,PROD_3927,7,2965.45,20758.15,2023-11-08,pix,Moraes,RJ,delivered,parceiro_a
55d0e4dd-7baf-0489-2783-c4a92cd0e412,CUST_41839,PROD_0201,13,1961.8,25503.4,2023-11-08,credit_card,Peixoto,PE,delivered,parceiro_a
5d093862-4ad0-0d36-7157-f0e4ec63cb57,CUST_18361,PROD_2856,17,1459.27,24807.59,2023-11-08,credit_card,Vargas do Norte,PE,cancelled,parceiro_b
7e486f38-a9dc-bcf7-54c8-ed486c394a8f,CUST_12147,PROD_3852,9,2868.83,25819.47,2023-11-08,pix,Câmara,RJ,delivered,parceiro_b
0897e6b1-76b4-ee7d-0cb6-3b0324dd206e,CUST_03617,PROD_4020,5,1117.22,5586.1,2023-11-08,debit_card,Costela de Rezende,SP,delivered,parceiro_a
8e5c95a2-4770-f332-72dc-9540d0aba319,CUST_45575,PROD_0230,3,4065.71,12197.13,2023-11-08,credit_card,Andrade,BA,cancelled,parceiro_b
c77f77b7-dfc2-0d2d-6203-efe02f2d3e1e,CUST_29416,PROD_1438,6,2870.24,17221.44,2023-11-08,debit_card,Cirino do Oeste,MG,delivered,parceiro_b
04fa90c4-6b1f-1444-1fd9-bfff24f59d89,CUST_34337,PROD_3958,13,3753.95,48801.35,2023-11-08,boleto,Pereira da Praia,RJ,delivered,parceiro_a
82b6a8e3-0079-6a86-49fe-2c93cb41463f,CUST_31254,PROD_1836,4,1527.94,6111.76,2023-11-08,credit_card,Casa Grande do Norte,SP,pending,parceiro_a
dbd27a42-274b-2aae-4f7c-739efedc77db,CUST_13475,PROD_4002,17,2806.97,47718.49,2023-11-08,debit_card,Vieira,MG,delivered,parceiro_c
2f4e6524-cafc-5d22-1f83-fd7ec8ab1119,CUST_26474,PROD_1722,3,4677.17,14031.51,2023-11-08,pix,Rodrigues das Pedras,SP,delivered,parceiro_a
884cb36c-aa17-4df5-983f-4708a6e6efe7,CUST_31648,PROD_3781,4,2130.2,8520.8,2023-11-08,boleto,Teixeira da Praia,RS,delivered,parceiro_a
04cca8c6-5a55-b9cf-eb71-d9ddca38fbb3,CUST_42187,PROD_3328,20,4749.55,94991.0,2023-11-08,credit_card,Moreira do Sul,MG,delivered,parceiro_b
c050eda7-cf40-3b39-fbc6-01348fdbc9c1,CUST_30521,PROD_0374,16,1689.11,27025.76,2023-11-08,credit_card,Campos,CE,pending,parceiro_a
41970eee-4b6a-8c88-bfdd-c31dc55aa40c,CUST_25630,PROD_4985,14,2755.73,38580.22,2023-11-08,boleto,da Luz da Prata,MG,cancelled,parceiro_a
5089c064-d9b5-813a-a051-117e0acb0e42,CUST_43722,PROD_4582,1,1213.37,1213.37,2023-11-08,boleto,Nunes,PR,cancelled,parceiro_c
98c0c0dd-1b6d-05c3-710b-c396b36820e5,CUST_10340,PROD_1109,8,1353.98,10831.84,2023-11-08,pix,Lima,PR,shipped,parceiro_a
eeee506c-bbb4-4631-d66f-620a758303b3,CUST_18732,PROD_3334,5,2018.44,10092.2,2023-11-08,boleto,Fonseca,SP,delivered,parceiro_c
19148e90-daf9-8a2e-f059-01846e85b3c6,CUST_34296,PROD_1009,4,2348.52,9394.08,2023-11-08,debit_card,Rocha do Norte,SP,pending,parceiro_b
b92a0679-ca2c-ca82-58cf-1b66b012383a,CUST_23300,PROD_0612,8,1811.96,14495.68,2023-11-08,pix,Novaes,MT,delivered,parceiro_a
54e84e02-148b-71ab-8628-6a550b866b50,CUST_49159,PROD_4623,13,1955.57,25422.41,2023-11-08,credit_card,Costela,BA,delivered,parceiro_a
7e7ee4c6-f6ca-13ce-6879-600e92115899,CUST_13822,PROD_0190,9,4024.25,36218.25,2023-11-08,pix,Carvalho de Marques,RJ,delivered,parceiro_b
0ede3eaf-7d3b-93e3-aac7-e7f39ea11b41,CUST_21252,PROD_2863,8,121.13,969.04,2023-11-08,credit_card,Vargas,PI,shipped,parceiro_c
fb81725b-8f39-e15e-c4f5-823c1707b12f,CUST_43526,PROD_2634,11,4004.15,44045.65,2023-11-08,pix,Fogaça,CE,cancelled,parceiro_b
5c0da935-c75a-2108-7186-4d38a63dccc2,CUST_43042,PROD_4646,16,3375.56,54008.96,2023-11-08,pix,Novaes,RS,delivered,parceiro_a
8bb64d8e-c664-8671-5058-80d7e0b5c143,CUST_08413,PROD_3836,6,26.35,158.1,2023-11-08,credit_card,Jesus da Mata,RJ,pending,parceiro_a
21adb332-4615-82fe-98c2-909d9f5007d1,CUST_20295,PROD_1723,5,2510.24,12551.2,2023-11-08,boleto,Barbosa,DF,cancelled,parceiro_c
d52bb1c0-d887-4d5b-6d7a-9b433587a5c4,CUST_04033,PROD_2019,20,3239.72,64794.4,2023-11-08,debit_card,Barros Grande,SP,cancelled,parceiro_a
e10822b7-ddba-7896-2dfc-d79ba975afa0,CUST_02597,PROD_4957,15,734.69,11020.35,2023-11-08,credit_card,Pacheco,MG,delivered,parceiro_a
95891430-7467-3491-cbaa-ab7268da6167,CUST_39371,PROD_0828,17,1008.46,17143.82,2023-11-08,debit_card,Aparecida de Minas,SP,delivered,parceiro_a
30181abd-a980-5da8-b212-a3ded6880d07,CUST_18026,PROD_3604,20,1577.52,31550.4,2023-11-08,pix,Barbosa de Macedo,PR,delivered,parceiro_c
7a62235e-c7df-6bdc-8391-756f6b3b265b,CUST_32502,PROD_0470,4,235.89,943.56,2023-11-08,credit_card,Martins de Moraes,RJ,pending,parceiro_c
99ec8c32-dcb3-cba9-9349-1b0470c181a5,CUST_04372,PROD_4093,4,4121.7,16486.8,2023-11-08,pix,Moraes do Sul,RJ,pending,parceiro_b
a0ea0821-4e3f-77c3-be6f-e50f5d0e8c0f,CUST_45996,PROD_1403,8,132.99,1063.92,2023-11-08,credit_card,Cirino de Azevedo,PR,delivered,parceiro_a
e833c30a-4dff-a735-72d8-691137d649b5,CUST_21324,PROD_1057,8,610.1,4880.8,2023-11-08,pix,Pinto de Rodrigues,RJ,delivered,parceiro_a
61fb3dbf-679d-e2c2-cc75-0ddca7f5583b,CUST_30372,PROD_4497,18,3724.95,67049.1,2023-11-08,debit_card,Teixeira de Rezende,SP,pending,parceiro_a
67439a1d-00f1-40dc-6aaf-5f3fb14e5578,CUST_48326,PROD_3033,11,724.18,7965.98,2023-11-08,pix,Vargas,PE,delivered,parceiro_a
7148090d-4466-f57e-9275-58dc484433b8,CUST_14921,PROD_3829,17,1960.23,33323.91,2023-11-08,pix,da Costa Paulista,SP,pending,parceiro_a
37001097-3753-c703-dd3d-f7d94453fbfb,CUST_13070,PROD_2196,12,4252.23,51026.76,2023-11-08,credit_card,Correia Grande,PE,delivered,parceiro_a
774f4c4c-fd77-6fc2-6c07-1d9bf8634752,CUST_37639,PROD_4503,20,73.54,1470.8,2023-11-08,debit_card,Ramos do Oeste,RO,delivered,parceiro_c
1cc3d12a-49fc-eeb2-a84f-97af70b3df26,CUST_22042,PROD_2479,7,2986.09,20902.63,2023-11-08,boleto,Vasconcelos das Pedras,CE,pending,parceiro_b
563cbcb3-ea6b-564b-6bb8-894585f3ce61,CUST_47301,PROD_1170,15,1551.76,23276.4,2023-11-08,credit_card,Pastor de Marques,MG,delivered,parceiro_c
4a9aa87b-1d8a-f6be-8d06-9350b89b4e3e,CUST_28097,PROD_2134,2,181.88,363.76,2023-11-08,credit_card,Lima de Machado,MG,delivered,parceiro_a
d84b9893-4f2a-e8a7-9032-39de90dfd411,CUST_30120,PROD_3461,10,1614.42,16144.2,2023-11-08,pix,Teixeira,SP,cancelled,parceiro_a
378a2d9f-87d4-261e-da75-fd0da967616e,CUST_05050,PROD_0944,13,3599.96,46799.48,2023-11-08,pix,Caldeira dos Dourados,SP,delivered,parceiro_a
6b99eef9-f4ba-6f75-f63d-e9e0d4456a61,CUST_24903,PROD_4917,6,546.57,3279.42,2023-11-08,pix,Rodrigues,RJ,delivered,parceiro_c
fc39ea4f-b2c2-4cf0-f113-16c5354300ef,CUST_40173,PROD_3321,18,2422.68,43608.24,2023-11-08,pix,Silva dos Dourados,ES,delivered,parceiro_a
4de24d76-4631-130d-9a94-e5ad1335a8f3,CUST_43005,PROD_0689,3,4202.01,12606.03,2023-11-08,boleto,Andrade,MG,shipped,parceiro_c
1e91caa5-662a-ec8d-dd58-6d4631841957,CUST_17040,PROD_3058,12,1597.87,19174.44,2023-11-08,pix,Moraes,MG,delivered,parceiro_b
37193b32-8b90-6c41-7f03-77df4f322f2d,CUST_27262,PROD_2002,4,3977.78,15911.12,2023-11-08,pix,Moreira,SP,delivered,parceiro_a
40b39b13-3b18-3fe4-cfaf-453a64e2605d,CUST_24792,PROD_4582,1,1595.67,1595.67,2023-11-08,pix,Vieira,PR,delivered,parceiro_c
6e417262-10bf-994c-0a9c-b335a31a5dec,CUST_00167,PROD_3396,8,2507.22,20057.76,2023-11-08,credit_card,Lima,PR,delivered,parceiro_c
975ad29f-690c-d377-25f9-2f4708d41bcb,CUST_48956,PROD_1158,12,4784.68,57416.16,2023-11-08,credit_card,Fernandes,SP,delivered,parceiro_b
a4820ac4-e291-9511-1863-ee1c584548a1,CUST_10176,PROD_3757,2,4893.12,9786.24,2023-11-08,pix,da Costa da Praia,RJ,pending,parceiro_b
00ea8e2e-5a98-6037-ee56-b35518db6f8f,CUST_29577,PROD_2504,8,2655.94,21247.52,2023-11-08,credit_card,Martins de Marques,MG,delivered,parceiro_b
59735ca8-9958-37d4-1ebb-7a4fad55f846,CUST_13206,PROD_0626,3,342.12,1026.36,2023-11-08,pix,Gonçalves,RJ,delivered,parceiro_a
