order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,payment_method,shipping_city,shipping_state,status,partner_source
ce5bf342-3682-0c5f-0bb5-10044c69a7b9,CUST_40296,PROD_0481,4,3247.54,12990.16,2023-11-26,credit_card,Fogaça,MG,shipped,parceiro_c
8fcc6338-11a1-c371-0f0c-3093da4df6e6,CUST_39178,PROD_1381,11,4564.43,50208.73,2023-11-26,debit_card,Rezende,RJ,shipped,parceiro_a
a7764985-e553-d158-eb1e-d7d17f454ff7,CUST_26385,PROD_2084,20,3487.3,69746.0,2023-11-26,pix,da Cunha da Serra,SP,delivered,parceiro_a
9f8a40d9-e81e-0610-1467-e4bed77df8d1,CUST_26731,PROD_2932,4,1346.29,5385.16,2023-11-26,pix,Fernandes,RO,delivered,parceiro_b
defe8d02-39ae-41c6-a21f-f6d4ea7d5184,CUST_12951,PROD_4538,5,3426.24,17131.2,2023-11-26,debit_card,Câmara,CE,delivered,parceiro_a
48370865-0274-385a-337a-b0f31d480b6d,CUST_36728,PROD_1206,15,4724.59,70868.85,2023-11-26,boleto,da Luz de da Cruz,BA,shipped,parceiro_a
9d9b5ac9-ce13-f441-4f20-ba286ae2456c,CUST_30928,PROD_0401,8,1296.63,10373.04,2023-11-26,boleto,Pinto,SP,delivered,parceiro_c
d3ba8b5e-ab6d-b912-811c-3136c5ebd950,CUST_25244,PROD_1216,5,956.46,4782.3,2023-11-26,boleto,Vasconcelos,SP,delivered,parceiro_c
71b8fa64-aa8a-7b96-92c1-635c715a3c0e,CUST_46391,PROD_3248,10,4878.51,48785.1,2023-11-26,credit_card,Vieira do Amparo,RJ,delivered,parceiro_b
1b7d8754-be09-b4b7-a049-fcfa82e0783c,CUST_13763,PROD_2939,5,2800.28,14001.4,2023-11-26,debit_card,Monteiro do Oeste,SP,delivered,parceiro_b
9a97770c-0aa2-5341-2c53-cd2ba2ad5db7,CUST_48555,PROD_0932,4,1215.63,4862.52,2023-11-26,boleto,Nascimento do Oeste,SC,shipped,parceiro_b
1cbdffde-8ed5-5c13-13db-261ecf7e6944,CUST_35162,PROD_2124,18,4087.74,73579.32,2023-11-26,debit_card,Nunes de Porto,MT,delivered,parceiro_a
44d26c7b-72ba-f4c3-47f6-878bfd633964,CUST_28844,PROD_2459,6,1369.5,8217.0,2023-11-26,credit_card,Martins,BA,delivered,parceiro_a
f2f96da3-2e9d-d64d-102d-129d8d0d2f6d,CUST_27987,PROD_0223,18,4569.9,82258.2,2023-11-26,boleto,Rios,MG,delivered,parceiro_a
84c6d45c-d2f1-377e-d189-08a458ac4b4e,CUST_30172,PROD_2342,5,2154.74,10773.7,2023-11-26,credit_card,Barros,SP,delivered,parceiro_c
24d19a12-26e1-92e5-058a-56d5b1036218,CUST_10344,PROD_2531,8,4677.62,37420.96,2023-11-26,debit_card,Pimenta,BA,pending,parceiro_c
b4c7de3c-f6a2-493b-ca2e-9660bd32c37d,CUST_14578,PROD_1946,9,4966.39,44697.51,2023-11-26,credit_card,Barbosa do Norte,DF,delivered,parceiro_a
cf017896-6c52-9c69-266b-1ec04e8566e5,CUST_17705,PROD_0268,20,632.94,12658.8,2023-11-26,boleto,da Rocha,RJ,shipped,parceiro_a
bb26d264-31e4-e5e1-3805-e0f3729b0202,CUST_20844,PROD_0538,6,1551.74,9310.44,2023-11-26,debit_card,Vargas do Galho,PR,delivered,parceiro_b
d4dbd195-6e73-4d53-4acc-4dbf923cf22f,CUST_19611,PROD_0498,19,4831.78,91803.82,2023-11-26,pix,Porto Alegre,PR,shipped,parceiro_b
a08d38d9-7430-1ed3-2ca3-7a719147dcc2,CUST_03700,PROD_1354,1,1484.92,1484.92,2023-11-26,debit_card,Pimenta,PR,delivered,parceiro_a
9f15b6f9-ce8e-dbb9-18e1-d1252fbe1a21,CUST_36112,PROD_4124,11,2333.26,25665.86,2023-11-26,pix,Peixoto,GO,delivered,parceiro_c
0d961554-ddca-c5b5-bd8b-2a476ee42efc,CUST_00915,PROD_3193,5,1369.42,6847.1,2023-11-26,debit_card,Montenegro do Sul,RJ,pending,parceiro_c
84c15882-e66f-e32d-5696-fa7533de744a,CUST_46182,PROD_1254,1,1768.8,1768.8,2023-11-26,credit_card,Andrade do Sul,PB,delivered,parceiro_a
c9f9a118-21d7-92f2-2e94-1b5fa824d86f,CUST_33531,PROD_1376,8,3151.04,25208.32,2023-11-26,debit_card,Nogueira,RJ,delivered,parceiro_c
b0df5cdf-d13e-22fc-aba0-9a7d35be5ac1,CUST_42103,PROD_2343,19,1992.34,37854.46,2023-11-26,credit_card,Sá,PR,delivered,parceiro_c
5aa0ced3-dbf7-d79c-db17-2b5c2b2763c5,CUST_13871,PROD_3058,15,2686.84,40302.6,2023-11-26,pix,Farias Verde,SP,delivered,parceiro_b
58b12031-a43e-a90c-7c0c-9878cd7b2b22,CUST_22851,PROD_1639,15,4157.63,62364.45,2023-11-26,pix,Aparecida,SP,delivered,parceiro_c
db68a579-2794-fe7d-6737-21f5db794ecc,CUST_36533,PROD_2043,20,3588.91,71778.2,2023-11-26,credit_card,Melo,MG,delivered,parceiro_a
d5e21c40-8ee5-ad1a-7ffb-f26114c23608,CUST_02448,PROD_1259,13,2471.38,32127.94,2023-11-26,pix,Siqueira de Dias,SP,delivered,parceiro_a
c2063709-2fc3-ccfd-bf2c-c5c21821d400,CUST_01350,PROD_0272,4,32.08,128.32,2023-11-26,credit_card,Campos,SP,delivered,parceiro_b
255b4e67-a94a-c3a9-0eb3-3b08f2cd3539,CUST_38913,PROD_2137,13,4463.76,58028.88,2023-11-26,boleto,Pereira,RJ,pending,parceiro_c
3f78da29-9aa0-1c87-5f67-edc93feed9a8,CUST_49127,PROD_1385,17,610.79,10383.43,2023-11-26,debit_card,Rios,PA,delivered,parceiro_c
ac800826-0b4c-a721-6e0b-e430eb33ed05,CUST_37025,PROD_0405,6,3545.6,21273.6,2023-11-26,boleto,Castro de Minas,PR,delivered,parceiro_a
0892dcb9-8009-a19a-4ef4-00105fb20c25,CUST_39767,PROD_4895,2,1920.42,3840.84,2023-11-26,credit_card,Dias,SP,cancelled,parceiro_c
52dd8da6-dd85-90aa-a8f0-a0018b3c8146,CUST_47833,PROD_1678,20,802.55,16051.0,2023-11-26,debit_card,Vargas,RJ,delivered,parceiro_b
fe31ebc6-f79d-57f7-a4ed-c29a2641dde1,CUST_27191,PROD_4689,14,4883.64,68370.96,2023-11-26,credit_card,Carvalho de Mendes,SP,delivered,parceiro_a
6a5ce0b3-9d71-2eb5-36f5-5f8fa25c1897,CUST_09834,PROD_3676,4,3686.13,14744.52,2023-11-26,credit_card,Andrade,DF,shipped,parceiro_b
967f41e7-55c7-f9df-43a1-36931c9c70ad,CUST_31899,PROD_2246,10,721.98,7219.8,2023-11-26,boleto,Santos de Brito,PI,cancelled,parceiro_b
43685115-40dd-ebd8-087f-459b189ee9c3,CUST_06772,PROD_3083,17,4869.05,82773.85,2023-11-26,credit_card,Borges dos Dourados,PE,delivered,parceiro_b
ef623b14-f1c3-6b05-886b-f99d7bdde125,CUST_01106,PROD_4370,17,4968.61,84466.37,2023-11-26,credit_card,Fernandes do Norte,PE,delivered,parceiro_b
059e4c96-2ed4-0950-abbe-fc1f82d8daec,CUST_43914,PROD_3519,10,3118.1,31181.0,2023-11-26,boleto,Barbosa,SP,delivered,parceiro_a
caa03f5f-9e40-9e09-7391-128e3c418a30,CUST_42390,PROD_3054,7,4893.52,34254.64,2023-11-26,credit_card,Correia da Prata,PE,cancelled,parceiro_a
6b2a8c5f-e971-3dc1-7085-c7cc0ea443c5,CUST_32240,PROD_2808,16,3841.12,61457.92,2023-11-26,boleto,Cassiano,MG,shipped,parceiro_c
bc686672-78d0-b7eb-ed60-cfc8457d0936,CUST_08214,PROD_2715,2,459.19,918.38,2023-11-26,pix,Marques,SP,cancelled,parceiro_c
d22432d8-9a9f-4c0f-3bb5-d8c1e9ce2b65,CUST_07627,PROD_1864,1,2283.05,2283.05,2023-11-26,debit_card,Sampaio,RJ,delivered,parceiro_b
e6e00f24-3e57-fc03-a12b-20c4e6fb7de0,CUST_45424,PROD_1738,5,2843.37,14216.85,2023-11-26,pix,Camargo,RS,delivered,parceiro_b
29cf2533-d3a8-9505-5294-79da2925ab0b,CUST_01964,PROD_3590,13,2910.64,37838.32,2023-11-26,pix,Alves,MG,cancelled,parceiro_a
92c868b3-a494-976f-4c9d-fc462affcb0c,CUST_36266,PROD_2400,13,2743.79,35669.27,2023-11-26,debit_card,Araújo de Moraes,SP,pending,parceiro_b
63664354-f9ea-2343-f6c7-91c83ca841ae,CUST_46561,PROD_4162,14,4991.5,69881.0,2023-11-26,debit_card,das Neves de Moreira,RJ,delivered,parceiro_a
580536a2-a86b-9cfb-93c5-f937de964d68,CUST_24108,PROD_4410,5,3905.77,19528.85,2023-11-26,boleto,Pastor,RJ,delivered,parceiro_a
df5709f9-ca8e-9903-a6d3-640bfab79bdf,CUST_03997,PROD_1313,7,2245.96,15721.72,2023-11-26,credit_card,Freitas,SP,delivered,parceiro_c
87476c0a-3532-3d19-6cf9-5c608eae2c3f,CUST_25057,PROD_1956,11,2952.56,32478.16,2023-11-26,debit_card,Rodrigues,SP,delivered,parceiro_b
7fc19088-1f14-f0b8-b9f1-57bd6d9c8601,CUST_46886,PROD_2534,16,705.11,11281.76,2023-11-26,debit_card,Martins de Fonseca,RJ,shipped,parceiro_c
c6fa9c31-8f1e-80b7-bfb8-ecd4aae77af4,CUST_38718,PROD_2278,17,1775.62,30185.54,2023-11-26,pix,Andrade de Goiás,BA,delivered,parceiro_a
4949961c-65a5-9362-55ed-28dd5f8cb191,CUST_06023,PROD_2663,20,4395.69,87913.8,2023-11-26,pix,Alves das Flores,RS,shipped,parceiro_a
36dcf640-dc81-e905-6b18-6791cb67a5b3,CUST_06720,PROD_2772,4,4683.41,18733.64,2023-11-26,boleto,Correia,ES,cancelled,parceiro_a
82126c79-3664-cc2d-5574-4ac57c063522,CUST_40566,PROD_2695,14,113.73,1592.22,2023-11-26,credit_card,Gonçalves,PE,shipped,parceiro_b
